MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.012695	s	2/4/2020 9:51:25 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
10.236783	27729.109	61.436523	2.650517
10.238169	27730.125	61.446289	2.6510515
10.239921	27725.451	61.456055	2.6515176
10.240015	27726.67	61.46582	2.6519356
10.242996	27724.748	61.475586	2.6524501
10.244061	27725.34	61.485352	2.6528544
10.246582	27722.664	61.495117	2.6533711
10.247399	27725.943	61.504883	2.6538365
10.249192	27728.326	61.514648	2.6542814
10.250833	27735.73	61.524414	2.6548133
10.252313	27741.402	61.53418	2.6553645
10.25432	27745.928	61.543945	2.6558678
10.255934	27750.121	61.553711	2.6563962
10.257632	27753.449	61.563477	2.6568666
10.259171	27753.479	61.573242	2.6574869
10.260726	27756.309	61.583008	2.6579723
10.263386	27746.971	61.592773	2.6585672
10.263301	27735.602	61.602539	2.6589067
10.265219	27733.559	61.612305	2.6593719
10.267887	27743.068	61.62207	2.6600206
10.269251	27744.258	61.631836	2.6603987
10.270319	27742.357	61.641602	2.6608779
10.271709	27737.617	61.651367	2.6613514
10.273747	27733.418	61.661133	2.6617606
10.274807	27740.744	61.670898	2.6622617
10.277391	27752.643	61.680664	2.6629028
10.27904	27757.357	61.69043	2.6634748
10.28065	27762.543	61.700195	2.6640475
10.282259	27760.023	61.709961	2.6645041
10.284862	27757.539	61.719727	2.6650202
10.286386	27756.623	61.729492	2.6655467
10.286783	27758.887	61.739258	2.6660349
10.289747	27748.402	61.749023	2.6665983
10.290833	27741.121	61.758789	2.6669717
10.291772	27739.291	61.768555	2.6674838
10.293547	27745.021	61.77832	2.6679783
10.295461	27746.496	61.788086	2.668473
10.297454	27748.916	61.797852	2.6690404
10.299242	27740.896	61.807617	2.6694903
10.300431	27746.822	61.817383	2.6700633
10.302604	27746.639	61.827148	2.670521
10.303761	27750.152	61.836914	2.6710174
10.305653	27756.766	61.84668	2.6716275
10.307178	27763.789	61.856445	2.6721699
10.308983	27753.051	61.866211	2.6726086
10.309958	27749.01	61.875977	2.673063
10.312524	27747.727	61.885742	2.6736662
10.313873	27751.623	61.895508	2.6741741
10.314942	27747.16	61.905273	2.674613
10.316185	27746.217	61.915039	2.675128
10.318456	27749.525	61.924805	2.6756449
10.320096	27753.553	61.93457	2.6761014
10.321666	27743.896	61.944336	2.676698
10.323637	27746.635	61.954102	2.6771235
10.325666	27745.217	61.963867	2.6776185
10.325658	27735.75	61.973633	2.6780605
10.32795	27735.736	61.983398	2.6785698
10.330356	27739.344	61.993164	2.6789579
10.331317	27740.861	62.00293	2.6794333
10.333261	27747.09	62.012695	2.679975
10.334885	27755.637	62.022461	2.6804609
10.337057	27756.344	62.032227	2.6810122
