MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
1.5486538	51299.719	9.3154297	0.26457652
1.5495076	51337.359	9.3251953	0.26472679
1.5512377	51372.961	9.3349609	0.26519182
1.5527084	51410.695	9.3447266	0.26543033
1.5548096	51446.898	9.3544922	0.26565036
1.5556052	51482.813	9.3642578	0.26592258
1.5577867	51524.809	9.3740234	0.26627648
1.5603751	51563.703	9.3837891	0.26652741
1.5614122	51598.836	9.3935547	0.26676324
1.5635715	51632.957	9.4033203	0.26708293
1.5652746	51672.465	9.4130859	0.26737955
1.5654802	51705.875	9.4228516	0.26773298
1.5672729	51742.262	9.4326172	0.26797855
1.5690833	51779.027	9.4423828	0.26815385
1.5706525	51817.699	9.4521484	0.26848504
1.571466	51853.176	9.4619141	0.26886299
1.5740142	51887.613	9.4716797	0.26903495
1.5761151	51921.891	9.4814453	0.26940143
1.5777335	51963.699	9.4912109	0.26961675
1.5788867	51991.797	9.5009766	0.26989883
1.5811577	52029.09	9.5107422	0.27023906
1.5825882	52063.75	9.5205078	0.27055535
1.5836567	52098.262	9.5302734	0.27078414
1.5858784	52130.414	9.5400391	0.27103683
1.5872329	52169.883	9.5498047	0.27135599
1.589039	52200.523	9.5595703	0.27164859
1.5906394	52237.82	9.5693359	0.27193886
1.5930355	52269.961	9.5791016	0.27225888
1.5938759	52310.277	9.5888672	0.27248633
1.5956149	52341.023	9.5986328	0.2728768
1.5977025	52376.953	9.6083984	0.27308434
1.5982658	52402.27	9.6181641	0.2733373
1.6004429	52424.824	9.6279297	0.27363542
1.6021013	52453.105	9.6376953	0.27379698
1.6036123	52479.129	9.6474609	0.27404603
1.604028	52514.09	9.6572266	0.27431068
1.6066923	52553.883	9.6669922	0.27466008
1.6085162	52593.125	9.6767578	0.27493677
1.6091287	52639.891	9.6865234	0.27528375
1.612249	52683.227	9.6962891	0.27557373
1.6128033	52734.879	9.7060547	0.27582288
1.6147614	52773.012	9.7158203	0.27612311
1.6169965	52816.215	9.7255859	0.27633783
1.6172022	52851.348	9.7353516	0.2767469
1.6202197	52893.672	9.7451172	0.27698976
1.6216993	52929.289	9.7548828	0.27729902
